item_nbr,units
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,2.0
69.0,3.0
69.0,2.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,2.0
69.0,1.0
69.0,1.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
69.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,2.0
70.0,1.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,1.0
70.0,0.0
70.0,2.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,3.0
70.0,1.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,7.0
70.0,2.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,3.0
70.0,10.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,2.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
70.0,0.0
71.0,1.0
71.0,2.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,2.0
71.0,2.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,1.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,2.0
71.0,2.0
71.0,1.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,2.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,1.0
71.0,4.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
71.0,0.0
